filename,text,up_votes,down_votes,age,gender,accent,duration
cv-valid-train/sample-011836.mp3,you gave them everything i had the boy said,2,0,sixties,male,canada,
cv-valid-train/sample-011837.mp3,but before i go i want to tell you a little story,1,0,fourties,male,philippines,
cv-valid-train/sample-011838.mp3,the boy went to the well every day to meet with fatima,4,1,twenties,male,us,
cv-valid-train/sample-011839.mp3,it was glaringly hot not a cloud in the sky nor a breath of wind,1,0,teens,male,australia,
cv-valid-train/sample-011840.mp3,but use them to buy your flock,1,0,,,,
cv-valid-train/sample-011841.mp3,he started to read the book he had bought,1,0,thirties,male,,
cv-valid-train/sample-011842.mp3,the crowd swayed a little as i elbowed my way through,4,0,fifties,female,australia,
cv-valid-train/sample-011843.mp3,but this payment goes well beyond my generosity the monk responded,1,0,,,,
cv-valid-train/sample-011844.mp3,and in that way the months passed,3,0,,,,
cv-valid-train/sample-011845.mp3,the boy listened quietly,3,0,twenties,male,ireland,
cv-valid-train/sample-011846.mp3,then we can go up to the falls,2,0,,,,
cv-valid-train/sample-011847.mp3,how do people celebrate good weather over there,1,0,fourties,male,us,
cv-valid-train/sample-011848.mp3,the horizon was tinged with red and suddenly the sun appeared,2,0,,,,
cv-valid-train/sample-011849.mp3,love is the falcon's flight over your sands,5,0,fifties,male,ireland,
cv-valid-train/sample-011850.mp3,the fool flew all the way up here in a blizzard,3,0,,,,
cv-valid-train/sample-011851.mp3,and then he perceived it very slowly,2,0,,,,
cv-valid-train/sample-011852.mp3,he had seen kings and beggars walking the desert sands,1,0,,,,
cv-valid-train/sample-011853.mp3,how do i guess at the future,3,0,,,,
cv-valid-train/sample-011854.mp3,and he vanished around the corner of the plaza,1,0,fourties,female,us,
cv-valid-train/sample-011855.mp3,i'm never more aware of a room's acoustics than when i'm trying to enjoy a snack i have no intention of sharing,2,0,twenties,male,us,
cv-valid-train/sample-011856.mp3,he moved about invisible but everyone could hear him,3,0,,,,
cv-valid-train/sample-011857.mp3,don't say that again,9,0,,,,
cv-valid-train/sample-011858.mp3,toffee coated all the surfaces it was disgustingly sticky,1,0,thirties,male,us,
cv-valid-train/sample-011859.mp3,but he appeared to be unaware of any danger,3,0,,,,
cv-valid-train/sample-011860.mp3,he remembered the sword,1,0,fifties,female,,
cv-valid-train/sample-011861.mp3,my review of the sun one star,3,0,fourties,male,us,
cv-valid-train/sample-011862.mp3,they began to ride out over the sands with the moon lighting their way,3,0,,,,
cv-valid-train/sample-011863.mp3,ogilvy watched till one and then gave up,3,0,,,,
cv-valid-train/sample-011864.mp3,the baby definitely has the sniffles,3,0,fifties,female,indian,
cv-valid-train/sample-011865.mp3,ogilvy told him everything that he had seen,5,0,,,,
cv-valid-train/sample-011866.mp3,the alchemist turned to the boy,3,0,sixties,female,indian,
cv-valid-train/sample-011867.mp3,there were raised voicesand some sort of struggle appeared to be going on ,2,0,,,,
cv-valid-train/sample-011868.mp3,but when the reign of tiberius ended his poems were forgotten,3,0,,,,
cv-valid-train/sample-011869.mp3,absolutely despicable that gingerbread men are forced to live in houses made of their own flesh,3,0,,,,
cv-valid-train/sample-011870.mp3,that's true enough the boy thought ruefully,2,1,,,,
cv-valid-train/sample-011871.mp3,but they were not there,2,1,,,,
cv-valid-train/sample-011872.mp3,a great humanitarian and the best friend the jessie bakers have,1,0,,,,
cv-valid-train/sample-011873.mp3,you'll marry fatima and you'll both be happy for a year,1,0,,,,
cv-valid-train/sample-011874.mp3,you were here on my wedding night,1,0,,,,
cv-valid-train/sample-011875.mp3,what are you doing around here,1,0,,,,
cv-valid-train/sample-011876.mp3,most of them were staring quietly at the big table,8,1,,,,
cv-valid-train/sample-011877.mp3,you came so that you could learn about your dreams said the old woman,2,1,,,,
cv-valid-train/sample-011878.mp3,i'll be back the boy said,1,0,,,,
cv-valid-train/sample-011879.mp3,only get me back to my husband and kids,2,0,,,,
cv-valid-train/sample-011880.mp3,no one can verify your results,1,0,,,,
cv-valid-train/sample-011881.mp3,ogilvy told him everything that he had seen,4,1,twenties,male,us,
cv-valid-train/sample-011882.mp3,don't give in to your fears said the alchemist in a strangely gentle voice,1,0,,,,
cv-valid-train/sample-011883.mp3,why do they need gin,3,0,,,,
cv-valid-train/sample-011884.mp3,he carried two dead hawks over his shoulder,4,0,,,,
cv-valid-train/sample-011885.mp3,a large portion of the cylinder had been uncovered,5,0,,,,
cv-valid-train/sample-011886.mp3,other servants maintained the fires in the hookahs,2,0,sixties,male,canada,
cv-valid-train/sample-011887.mp3,he had never imagined that questions about life would be of such importance to a shepherd,3,0,sixties,male,canada,
cv-valid-train/sample-011888.mp3,what did he buy a paper for,2,0,teens,male,canada,
cv-valid-train/sample-011889.mp3,how do you think,1,0,,,,
cv-valid-train/sample-011890.mp3,they looked for the fallen mass but found nothing,1,0,,,,
cv-valid-train/sample-011891.mp3,it was the pure language of the world,1,0,,,,
cv-valid-train/sample-011892.mp3,you'll never get it out of me,2,0,,,,
cv-valid-train/sample-011893.mp3,the caravans had been stopped at giza for some time waiting for the wars to end,3,0,thirties,male,us,
cv-valid-train/sample-011894.mp3,let's the alchemist answered,4,0,,,,
cv-valid-train/sample-011895.mp3,the man wept with happiness,1,0,fifties,male,us,
cv-valid-train/sample-011896.mp3,the boy knew a lot of people in the city,3,0,twenties,male,indian,
cv-valid-train/sample-011897.mp3,something inside the cylinder was unscrewing the top,2,0,thirties,female,us,
cv-valid-train/sample-011898.mp3,we'll pay all your expenses,1,0,fifties,male,england,
cv-valid-train/sample-011899.mp3,and so will you,1,0,,,,
cv-valid-train/sample-011900.mp3,the end of the cylinder was still as ogilvy and henderson had left it,2,1,,,,
cv-valid-train/sample-011901.mp3,your eyes show the strength of your soul answered the alchemist,1,0,thirties,female,canada,
cv-valid-train/sample-011902.mp3,some of those who saw its flight say it travelled with a hissing sound,2,1,twenties,female,canada,
cv-valid-train/sample-011903.mp3,my cat laid there soaking up the sunlight,1,0,thirties,male,ireland,
cv-valid-train/sample-011904.mp3,i'm going to put her through college,1,0,fourties,male,us,
cv-valid-train/sample-011905.mp3,it's true that everything has its destiny but one day that destiny will be realized,1,0,,,,
cv-valid-train/sample-011906.mp3,your account's still here,3,0,,,,
cv-valid-train/sample-011907.mp3,the wind has many names,5,0,,,,
cv-valid-train/sample-011908.mp3,you should see the other guy specifically how good at fighting he is,3,1,,,,
cv-valid-train/sample-011909.mp3,and i will tell you how to find the hidden treasure,1,0,,,,
cv-valid-train/sample-011910.mp3,i'm trying to explain to my mother how to get pictures off her phone,4,0,fourties,female,england,
cv-valid-train/sample-011911.mp3,and seizing the boy's bag the alchemist gave the gold coins to the chief,6,1,fourties,male,us,
cv-valid-train/sample-011912.mp3,you mean you're not coming back to work here,1,0,thirties,male,england,
cv-valid-train/sample-011913.mp3,i never knew he had a diary,1,0,fifties,female,australia,
cv-valid-train/sample-011914.mp3,you know what i mean,2,0,,,,
cv-valid-train/sample-011915.mp3,the boy remembered his dream and suddenly everything was clear to him,6,0,twenties,male,us,
cv-valid-train/sample-011916.mp3,i learned that at my grandma's knee,1,0,,,,
cv-valid-train/sample-011917.mp3,and then he perceived it very slowly,3,1,fourties,male,us,
cv-valid-train/sample-011918.mp3,as i watched the planet seemed to grow larger and smaller,3,0,,,,
cv-valid-train/sample-011919.mp3,he told fatima that at their next meeting,2,0,,,,
cv-valid-train/sample-011920.mp3,it's too bad that he's quickly going to forget my name he thought,3,0,,,,
cv-valid-train/sample-011921.mp3,survival of the casualties stays our top priority,1,0,,,,
cv-valid-train/sample-011922.mp3,i'll be next door,1,0,,,,
cv-valid-train/sample-011923.mp3,the bootloader shows a dialog prompting to enter the passphrase,1,0,thirties,male,england,
cv-valid-train/sample-011924.mp3,the alchemist lighted the fire and soon a delicious aroma filled the tent,3,0,,,,
cv-valid-train/sample-011925.mp3,don't you know me,1,0,twenties,male,england,
cv-valid-train/sample-011926.mp3,a large piece suddenly came off and fell with a loud and sharp noise,6,0,seventies,male,us,
cv-valid-train/sample-011927.mp3,did she ever go exploring,2,0,twenties,male,us,
cv-valid-train/sample-011928.mp3,so he began to wander through the city and found himself at the gates,5,0,,,,
cv-valid-train/sample-011929.mp3,the old man opened his cape and the boy was struck by what he saw,2,0,thirties,male,australia,
cv-valid-train/sample-011930.mp3,this sentence does not make any sense,3,0,thirties,female,us,
cv-valid-train/sample-011931.mp3,his speech ended in standing ovations,1,0,,,,
cv-valid-train/sample-011932.mp3,there are rumors of tribal wars he told them,5,0,,,,
cv-valid-train/sample-011933.mp3,the boy spent a sleepless night,3,0,,,,
cv-valid-train/sample-011934.mp3,so they think she left it with you,1,0,,,,
cv-valid-train/sample-011935.mp3,sometimes there's just no way to hold back the river,1,0,,,,
cv-valid-train/sample-011936.mp3,you're shaking the house down,1,0,,,,
cv-valid-train/sample-011937.mp3,what had been next to him five minutes ago was now at the other side,1,0,,,,
cv-valid-train/sample-011938.mp3,all the type  has been sent to salt lake,1,0,,,,
cv-valid-train/sample-011939.mp3,everywhere there were stalls with items for sale,61,1,,,,
cv-valid-train/sample-011940.mp3,my boys and girls are there,2,0,,,,
cv-valid-train/sample-011941.mp3,he asked it please never to stop speaking to him,1,0,,,,
cv-valid-train/sample-011942.mp3,they reached the center of a large plaza where the market was held,3,0,,,,
cv-valid-train/sample-011943.mp3,they never found the secret,3,0,fifties,male,england,
cv-valid-train/sample-011944.mp3,can you do your stuff,1,0,seventies,male,us,
cv-valid-train/sample-011945.mp3,there was a small building there with a window at which people bought tickets to africa,1,0,twenties,male,us,
cv-valid-train/sample-011946.mp3,everyone seemed very excited,5,0,,,,
cv-valid-train/sample-011947.mp3,henderson was taking it in,5,0,twenties,male,,
cv-valid-train/sample-011948.mp3,maybe the church with the sycamore growing from within had been haunted,2,0,,,,
cv-valid-train/sample-011949.mp3,i'm a woman of the desert she said averting her face,3,1,,,,
cv-valid-train/sample-011950.mp3,when the pan had cooled the monk and the boy looked at it dazzled,1,0,teens,male,,
cv-valid-train/sample-011951.mp3,just use the phone,1,0,twenties,male,us,
cv-valid-train/sample-011952.mp3,when you are in love things make even more sense he thought,2,0,,,,
cv-valid-train/sample-011953.mp3,you got fifty cents,1,0,fourties,female,england,
cv-valid-train/sample-011954.mp3,it was the first time she had done that,3,0,,,,
cv-valid-train/sample-011955.mp3,that's the best part of it,1,0,thirties,female,england,
cv-valid-train/sample-011956.mp3,the usage of high information content is meaningless,1,0,,,,
cv-valid-train/sample-011957.mp3,he had helped him out in a dangerous situation,1,0,,,,
cv-valid-train/sample-011958.mp3,the sun was turned into a golden disk,3,0,twenties,male,england,
cv-valid-train/sample-011959.mp3,he noticed the unequal cooling of its surface,1,0,,,,
cv-valid-train/sample-011960.mp3,after all what he had always wanted was just that to know new places,3,0,,,,
cv-valid-train/sample-011961.mp3,and one or two persons were returning,2,1,,,,
cv-valid-train/sample-011962.mp3,that night there was another jetting out of gas from the distant planet,3,0,thirties,male,indian,
cv-valid-train/sample-011963.mp3,the boy went to the well every day to meet with fatima,1,0,,,,
cv-valid-train/sample-011964.mp3,down below in the darkness were hundreds of people sleeping in peace,5,0,,,,
cv-valid-train/sample-011965.mp3,they were in an immense setting surrounded by thousands of people speaking a strange language,3,0,,,,
cv-valid-train/sample-011966.mp3,bob lifted the dusty scroll,1,0,,,,
cv-valid-train/sample-011967.mp3,why a revolver he asked,1,0,,,,
cv-valid-train/sample-011968.mp3,image registration and invariant representations could both be done in a computationally very efficient way,3,0,,,,
cv-valid-train/sample-011969.mp3,if i know where she is,1,0,,,,
cv-valid-train/sample-011970.mp3,you wanna take this outside,3,1,,,,
cv-valid-train/sample-011971.mp3,have liv call me in the restaurant in twenty minutes,1,0,fifties,male,england,
cv-valid-train/sample-011972.mp3,i have the most beautiful voice you have ever heard,1,0,fifties,male,canada,
cv-valid-train/sample-011973.mp3,a directed graph consists of nodes and edges,1,0,fifties,female,indian,
cv-valid-train/sample-011974.mp3,i'm the leader of the caravan said a darkeyed bearded man,3,0,seventies,male,australia,
cv-valid-train/sample-011975.mp3,it must have fallen while i was sitting over there,2,0,,,,
cv-valid-train/sample-011976.mp3,he almost began to tell about his treasure but decided not to do so,1,0,,,,
cv-valid-train/sample-011977.mp3,he had studied latin spanish and theology,4,0,,male,us,
cv-valid-train/sample-011978.mp3,i understand sheep they're no longer a problem and they can be good friends,3,0,fourties,male,,
cv-valid-train/sample-011979.mp3,it spread through the planet's atmosphere and obscured its more familiar features,4,1,,,,
cv-valid-train/sample-011980.mp3,if you start your emails with greetings let me be the first to welcome you to earth,3,0,,,,
cv-valid-train/sample-011981.mp3,it was sprayed in red with yellow edges,1,0,thirties,male,england,
cv-valid-train/sample-011982.mp3,as he sat there thinking he sensed movement above him,3,0,,,,
cv-valid-train/sample-011983.mp3,they're not for sale he said,2,0,,,,
cv-valid-train/sample-011984.mp3,they looked for the fallen mass but found nothing,14,0,twenties,male,us,
cv-valid-train/sample-011985.mp3,i need you to be spontaneous he asked me out to din din,6,0,,,,
cv-valid-train/sample-011986.mp3,he understands the forces of nature,1,0,,,,
cv-valid-train/sample-011987.mp3,i tell you that it's no good,1,0,twenties,female,england,
cv-valid-train/sample-011988.mp3,she desperately wolfed her food down,2,0,twenties,female,,
cv-valid-train/sample-011989.mp3,the three fell silent,2,0,fifties,male,england,
cv-valid-train/sample-011990.mp3,did she guarantee this place,2,0,twenties,male,england,
cv-valid-train/sample-011991.mp3,it was such a gradual movement that he found it only by noticing the dots,7,2,,,,
cv-valid-train/sample-011992.mp3,i want to get back to my sheep faster,2,1,,,,
cv-valid-train/sample-011993.mp3,the boy began to dig into the dune,5,0,twenties,male,us,
cv-valid-train/sample-011994.mp3,i'm beginning to like this,3,0,thirties,male,us,
cv-valid-train/sample-011995.mp3,turn on the lights,1,0,twenties,male,,
cv-valid-train/sample-011996.mp3,he quickly pulled his hands away,2,0,,,,
cv-valid-train/sample-011997.mp3,but i didnt think that it contained any living creature,9,1,,,,
cv-valid-train/sample-011998.mp3,how come you speak spanish he asked,4,0,thirties,male,,
cv-valid-train/sample-011999.mp3,so he began to wander through the city and found himself at the gates,6,2,,,,
cv-valid-train/sample-012000.mp3,she never grew up,1,0,,,,
cv-valid-train/sample-012001.mp3,go out and find her,1,0,,,,
cv-valid-train/sample-012002.mp3,maktub the boy said remembering the crystal merchant,30,0,,,,
cv-valid-train/sample-012003.mp3,then the old man began to inspect the sheep and he saw that one was lame,3,0,,,,
cv-valid-train/sample-012004.mp3,light up with the street with johnson,3,0,twenties,female,us,
cv-valid-train/sample-012005.mp3,the desert takes our men from us and they don't always return she said,1,0,,,,
cv-valid-train/sample-012006.mp3,three days from now he would be with the merchant's daughter,2,0,,,,
cv-valid-train/sample-012007.mp3,the thought was so dreadful to him that he forgot about the heat and went forward,3,0,,,,
cv-valid-train/sample-012008.mp3,its important to keep an open mind and she has urged me to do the same,1,0,twenties,male,us,
cv-valid-train/sample-012009.mp3,she'll be all right,1,0,twenties,male,us,
cv-valid-train/sample-012010.mp3,he ran his fingers slowly over the stones sensing their temperature and feeling their surfaces,2,0,,,,
cv-valid-train/sample-012011.mp3,monday morning at five o'clock,1,0,,,,
cv-valid-train/sample-012012.mp3,everything in the universe evolved he said,1,0,teens,male,us,
cv-valid-train/sample-012013.mp3,maybe that's why they came,1,0,,,,
cv-valid-train/sample-012014.mp3,but that left me without any honest means of support,1,0,,,,
cv-valid-train/sample-012015.mp3,i heard a peculiar humming sound from the pit,3,1,fourties,male,us,
cv-valid-train/sample-012016.mp3,the boy had noticed that the englishman was irritable and missed his books,1,0,,,,
cv-valid-train/sample-012017.mp3,i can learn something from the desert too,1,0,,,,
cv-valid-train/sample-012018.mp3,at night they spread their sleeping gear and kept their fires hidden,1,0,,,,
cv-valid-train/sample-012019.mp3,had our instruments permitted it we might have been able to see the trouble way back when,8,2,thirties,male,australia,
cv-valid-train/sample-012020.mp3,rising up late in the morning she gave a big stretch to start the day,1,0,,,,
cv-valid-train/sample-012021.mp3,when he saw henderson in his garden he called over the fence and made himself understood,3,0,,,,
cv-valid-train/sample-012022.mp3,he got up early with the idea of finding it,6,0,,,,
cv-valid-train/sample-012023.mp3,it was bunched up and he had hardly thought of it for a long time,1,0,,,,
cv-valid-train/sample-012024.mp3,the streamer of gas came out towards us,1,0,,,,
cv-valid-train/sample-012025.mp3,most of them were staring quietly at the big table,4,2,,,,
cv-valid-train/sample-012026.mp3,the art festival was a disaster,2,0,teens,male,,
cv-valid-train/sample-012027.mp3,i still have no idea how to turn myself into the wind the boy repeated,4,0,,,,
cv-valid-train/sample-012028.mp3,i hope it doesn't plunge jillian into bankruptcy,1,0,fifties,female,indian,
cv-valid-train/sample-012029.mp3,my friend said i love you,1,0,thirties,male,us,
cv-valid-train/sample-012030.mp3,he sat on a stone and allowed himself to become hypnotized by the horizon,1,0,,,,
cv-valid-train/sample-012031.mp3,wait till martha hears about this,2,0,,,,
cv-valid-train/sample-012032.mp3,relaxed and unhurried he resolved that he would walk through the narrow streets of tangier,10,0,fifties,male,us,
cv-valid-train/sample-012033.mp3,you will spend that hour getting acquainted with marshall bailey,2,0,thirties,male,,
cv-valid-train/sample-012034.mp3,at the first glance it was really not very exciting,1,0,,,,
cv-valid-train/sample-012035.mp3,but he kept quiet because he had heard what the alchemist said to the monk,2,0,,,,
cv-valid-train/sample-012036.mp3,two horsemen waiting ahead of them,2,0,,,,
cv-valid-train/sample-012037.mp3,form follows function,1,0,,,,
cv-valid-train/sample-012038.mp3,yorkshire is my county,1,0,,,,
cv-valid-train/sample-012039.mp3,he is going to transform himself into the wind just to demonstrate his powers,2,0,twenties,male,us,
cv-valid-train/sample-012040.mp3,look out where you're pointing that gun,1,0,fourties,male,us,
cv-valid-train/sample-012041.mp3,it was only when i got this close to it that the strangeness of it was at all evident to me,7,2,twenties,male,us,
cv-valid-train/sample-012042.mp3,the old man said nothing,7,0,,,,
cv-valid-train/sample-012043.mp3,he wanted to forget about the vision and return to his meditation,2,0,twenties,male,,
cv-valid-train/sample-012044.mp3,you'll wreck your raincoat,2,0,sixties,male,scotland,
cv-valid-train/sample-012045.mp3,his way isn't the same as mine nor mine as his,1,0,twenties,male,australia,
cv-valid-train/sample-012046.mp3,you can only spit out so many seeds,1,0,,,,
cv-valid-train/sample-012047.mp3,your luck's not with you now,3,0,,,,
cv-valid-train/sample-012048.mp3,what is a foreigner doing here asked another of the men,8,0,,,,
cv-valid-train/sample-012049.mp3,the men were smoking their hookahs and trading stories from the battlefield,3,1,,,,
cv-valid-train/sample-012050.mp3,this morning i found a calculator taped to my wii,2,0,twenties,male,us,
cv-valid-train/sample-012051.mp3,you mean here in the city,1,0,,,,
cv-valid-train/sample-012052.mp3,i'll work all night until dawn and i'll clean every piece of crystal in your shop,1,0,,,,
cv-valid-train/sample-012053.mp3,he's the only husband i've got,1,0,fifties,female,us,
cv-valid-train/sample-012054.mp3,they forgot that lead copper and iron have their own destinies to fulfill,1,0,,,,
cv-valid-train/sample-012055.mp3,i should have been there,1,0,thirties,male,england,
cv-valid-train/sample-012056.mp3,bacon pancakes and maple syrup is a hearty start to any day,3,0,,,,
cv-valid-train/sample-012057.mp3,it's extremely suspicious that there's no information about brains that didn't come from a brain,1,0,seventies,male,england,
cv-valid-train/sample-012058.mp3,i've seen guys like you go under before,2,0,,,,
cv-valid-train/sample-012059.mp3,everything in the universe evolved he said,1,0,twenties,male,us,
cv-valid-train/sample-012060.mp3,that's when he'll be safe and not a minute before,1,0,fifties,female,indian,
cv-valid-train/sample-012061.mp3,the immense collection of people and animals began to travel faster,2,1,,,,
cv-valid-train/sample-012062.mp3,this is for you he said holding one of the parts out to the monk,1,0,,,,
cv-valid-train/sample-012063.mp3,he had suddenly remembered that in tarifa there was an old woman who interpreted dreams,6,1,,,,
cv-valid-train/sample-012064.mp3,as jennifer walked down the aisle she wondered if she had made a mistake,1,0,twenties,male,us,
cv-valid-train/sample-012065.mp3,i can learn something from the desert too,4,0,twenties,male,us,
cv-valid-train/sample-012066.mp3,he had surprised himself with the thought,1,0,,,,
cv-valid-train/sample-012067.mp3,he was able to get on his knees but he quickly slipped back,2,0,,,,
cv-valid-train/sample-012068.mp3,i wished i had a light to smoke by,2,1,,,,
cv-valid-train/sample-012069.mp3,the book was written in spanish,3,1,fourties,male,us,
cv-valid-train/sample-012070.mp3,shopping for clothes online can be a hard task,1,0,sixties,male,england,
cv-valid-train/sample-012071.mp3,and don't forget the language of omens,1,0,,,,
cv-valid-train/sample-012072.mp3,down below in the darkness were hundreds of people sleeping in peace,4,0,,,,
cv-valid-train/sample-012073.mp3,i finally have enough money and all the time i need,1,0,,,,
cv-valid-train/sample-012074.mp3,until then he had considered the omens to be things of this world,6,0,twenties,male,australia,
cv-valid-train/sample-012075.mp3,on the first day he returned with a rabbit and on the second with two birds,2,0,fourties,female,england,
cv-valid-train/sample-012076.mp3,if he abandons that pursuit it's because it wasn't truelove,2,1,sixties,male,canada,
cv-valid-train/sample-012077.mp3,she's sitting there on a pillow wearing only pants and bra,1,0,twenties,male,,
cv-valid-train/sample-012078.mp3,except for the dream,1,0,,,,
cv-valid-train/sample-012079.mp3,the boy remembered his dream and suddenly everything was clear to him,1,0,fourties,male,england,
cv-valid-train/sample-012080.mp3,the horse reared again raising a cloud of dust,1,0,,,,
cv-valid-train/sample-012081.mp3,his life and his path had always provided him with enough omens,3,0,,,,
cv-valid-train/sample-012082.mp3,all that time the martians must have been getting ready,3,0,,,,
cv-valid-train/sample-012083.mp3,tell them to start getting those extras out,1,0,fifties,female,indian,
cv-valid-train/sample-012084.mp3,the monk laughed when he saw me come back in tatters,3,0,,,,
cv-valid-train/sample-012085.mp3,love is the falcon's flight over your sands,1,0,,,,
cv-valid-train/sample-012086.mp3,he remembered the sword,2,0,,,,
cv-valid-train/sample-012087.mp3,i heard a peculiar humming sound from the pit,2,0,,,,
cv-valid-train/sample-012088.mp3,but the crystal merchant had no choice,2,0,fourties,male,australia,
cv-valid-train/sample-012089.mp3,when i have read a million of these sentences i am going to apply as a professional narrator,1,0,,,,
cv-valid-train/sample-012090.mp3,but before i go i want to tell you a little story,6,0,,,,
cv-valid-train/sample-012091.mp3,relaxed and unhurried he resolved that he would walk through the narrow streets of tangier,1,0,,,,
cv-valid-train/sample-012092.mp3,what are you afraid of melissa,1,0,twenties,male,,
cv-valid-train/sample-012093.mp3,he carried two dead hawks over his shoulder,1,0,fifties,male,england,
cv-valid-train/sample-012094.mp3,luke i am your sister,2,0,fourties,female,canada,
cv-valid-train/sample-012095.mp3,just what i said,2,0,,,,
cv-valid-train/sample-012096.mp3,it was starlight and i explained the signs of the zodiac to her,1,0,,,,
cv-valid-train/sample-012097.mp3,they were strange books,2,0,,,,
cv-valid-train/sample-012098.mp3,but you want to know something,1,0,fifties,female,australia,
cv-valid-train/sample-012099.mp3,just look and see what you did,1,0,,,,
cv-valid-train/sample-012100.mp3,the boy didn't say anything,2,0,thirties,male,us,
cv-valid-train/sample-012101.mp3,and the murmur lasted longer than a simple vow would have,2,0,,,,
cv-valid-train/sample-012102.mp3,i'm not afraid of any newspapers,1,0,,,,
cv-valid-train/sample-012103.mp3,it's true that everything has its destiny but one day that destiny will be realized,6,0,,,,
cv-valid-train/sample-012104.mp3,what's that book you've got there,1,0,,,,
cv-valid-train/sample-012105.mp3,we don't know when the war will end so we can't continue our journey he said,1,0,thirties,male,us,
cv-valid-train/sample-012106.mp3,the newspaper articles had prepared everyone for the reception of the idea,5,2,,,,
cv-valid-train/sample-012107.mp3,but you will love her and she'll return your love,5,0,,,,
cv-valid-train/sample-012108.mp3,compiling the linux kernel can be time consuming,1,0,thirties,female,us,
cv-valid-train/sample-012109.mp3,the desert fills men's hearts with visions the camel driver answered,1,0,,,,
cv-valid-train/sample-012110.mp3,but that was simply because my eye was tired,3,1,,,,
cv-valid-train/sample-012111.mp3,she cried for an hour,1,0,,,,
cv-valid-train/sample-012112.mp3,fifty cents on the dollar,1,0,eighties,male,australia,
cv-valid-train/sample-012113.mp3,from the railway station in the distance came the sound of trains ringing and rumbling,3,0,,,,
cv-valid-train/sample-012114.mp3,he walked slowly through the market,3,0,,,,
cv-valid-train/sample-012115.mp3,why do they make things so complicated he asked the englishman one night,1,0,,,,
cv-valid-train/sample-012116.mp3,it had told him to dig where his tears fell,2,0,thirties,male,us,
cv-valid-train/sample-012117.mp3,what had been next to him five minutes ago was now at the other side,3,0,,,,
cv-valid-train/sample-012118.mp3,i thought about whether we should find coins and models in it and so on,3,0,,,,
cv-valid-train/sample-012119.mp3,the boy preferred wine,1,0,sixties,female,us,
cv-valid-train/sample-012120.mp3,the time must have been somewhere around six o'clock,5,1,fifties,male,scotland,
cv-valid-train/sample-012121.mp3,this was the strangest of all things that ever came to earth from outer space,2,0,,,,
cv-valid-train/sample-012122.mp3,and this is for me said the alchemist keeping one of the parts,3,0,thirties,female,canada,
cv-valid-train/sample-012123.mp3,the greatest authority on meteorites stated that the height of its first appearance was about ninety or one hundred miles,5,0,,,,
cv-valid-train/sample-012124.mp3,it is i who dared to do so said the boy,1,0,,,,
cv-valid-train/sample-012125.mp3,one night the father had a dream,4,0,sixties,male,canada,
cv-valid-train/sample-012126.mp3,it was only when i got this close to it that the strangeness of it was at all evident to me,3,0,,,,
cv-valid-train/sample-012127.mp3,hundreds of observers saw the flame that night and the night after,1,0,fourties,female,us,
cv-valid-train/sample-012128.mp3,i left her hanging around the american express,1,0,twenties,male,us,
cv-valid-train/sample-012129.mp3,at most they thought that another meteorite had descended,4,0,fifties,male,us,
cv-valid-train/sample-012130.mp3,he's an immigrant from portugal,1,0,twenties,male,,
cv-valid-train/sample-012131.mp3,it sure looks good from here,1,0,twenties,male,african,
cv-valid-train/sample-012132.mp3,i need you to be spontaneous he asked me out to din din,4,0,,,,
cv-valid-train/sample-012133.mp3,the light reflected about the place like some supernatural aura,1,0,,,,
cv-valid-train/sample-012134.mp3,he thought about asking him to give it back but decided that would be unfriendly,2,0,,,,
cv-valid-train/sample-012135.mp3,thought there might be one left over,1,0,fourties,male,us,
cv-valid-train/sample-012136.mp3,in any case it's good that you've learned that everything in life has its price,3,0,sixties,female,canada,
cv-valid-train/sample-012137.mp3,their faces were hidden behind blue veils with only their eyes showing,3,0,thirties,male,bermuda,
cv-valid-train/sample-012138.mp3,i would bury it in the garden,2,0,,,,
cv-valid-train/sample-012139.mp3,younger man what he had seen and the man asked him to wait there,1,0,,,,
cv-valid-train/sample-012140.mp3,the tribal chieftains will appreciate what you do,3,1,,,,
cv-valid-train/sample-012141.mp3,mohamed plays often with the computer,1,0,teens,male,england,
cv-valid-train/sample-012142.mp3,ogilvy told him everything that he had seen,3,0,,,,
cv-valid-train/sample-012143.mp3,and in that mood he was grateful to be in love,3,0,,,,
cv-valid-train/sample-012144.mp3,who says i can't,1,0,seventies,male,england,
cv-valid-train/sample-012145.mp3,your account's still here,1,0,,,,
cv-valid-train/sample-012146.mp3,i'm not going very far the alchemist answered looking straight into the eyes of the horsemen,2,0,twenties,female,england,
cv-valid-train/sample-012147.mp3,a partnership in the strictest sense of the word,3,0,teens,male,england,
cv-valid-train/sample-012148.mp3,that's what alchemists do,2,0,thirties,female,us,
cv-valid-train/sample-012149.mp3,i'll work for you he said,1,0,,,,
cv-valid-train/sample-012150.mp3,henderson went into the railway station to telegraph the news to london,3,0,,,,
cv-valid-train/sample-012151.mp3,but don't you think he's just beautiful,2,0,,,,
cv-valid-train/sample-012152.mp3,he was sure the girl would never understand,2,0,,,,
cv-valid-train/sample-012153.mp3,i still say that this john doe person is a myth,1,0,twenties,male,us,
cv-valid-train/sample-012154.mp3,they looked for the fallen mass but found nothing,10,0,twenties,male,australia,
cv-valid-train/sample-012155.mp3,the boy tried to read what was written in the sand,2,0,,,,
